Reporting Date;Marketing Team;Marketing Program;# Prospects;# Marketing Qualified Prospects;# Demo Prospects;# Sales Qualified Opportunities;# Opportunities Won;$ Cost;# Impressions;# Clicks
14/11/2023;lifecycle;prospect_email;28;0;10;2;0;$0;0;0
14/11/2023;lifecycle;customer_braze_communications;1;0;3;0;0;$0;0;0
14/11/2023;social;social;1;0;0;0;0;$0;0;0
14/11/2023;paid;abm;0;0;0;0;0;$5,031;9462;108
14/11/2023;content;content;20;0;10;0;0;$0;0;0
14/11/2023;regional;regional;63;0;21;2;0;$0;0;0
14/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
14/11/2023;event;event;615;0;18;3;0;$0;0;0
14/11/2023;paid;paid_search;84;0;72;26;1;$118,659;255966;11757
14/11/2023;paid;paid_social;117;0;12;3;0;$121,190;14958594;56085
14/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
14/11/2023;content;webinar;2;0;4;0;0;$0;0;0
14/11/2023;paid;listicle_leadbuy_listing;42;0;21;3;0;$54,027;2074934;408
14/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
14/11/2023;paid;paid_brand_search;28;0;72;27;6;$57,925;85266;11292
14/11/2023;website;website;24;0;18;0;0;$0;0;0
13/11/2023;content;content;16;0;24;6;2.4;$0;0;0
13/11/2023;paid;paid_sponsorship;17;0;0;0;0;$10,135;5072;804
13/11/2023;lifecycle;customer_braze_communications;0;0;1;0;0;$0;0;0
13/11/2023;paid;paid_social;78;0;24;2.5;0;$171,814;9997382;41652
13/11/2023;paid;abm;0;0;0;0;0;$1,605;8670;78
13/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
13/11/2023;lifecycle;prospect_email;16;0;8;4;0;$0;0;0
13/11/2023;regional;regional;28;0;4;1;0;$0;0;0
13/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
13/11/2023;website;website;36;0;75;1;0;$0;0;0
13/11/2023;content;webinar;6;0;0;0;0;$0;0;0
13/11/2023;paid;paid_brand_search;51;0;84;37.5;3;$25,542;20187;9462
13/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
13/11/2023;event;event;17;0;18;2;0;$0;0;0
13/11/2023;paid;paid_search;129;0;28;24;2;$112,037;464446;12612
13/11/2023;social;social;1;0;0;0;0;$0;0;0
13/11/2023;paid;listicle_leadbuy_listing;5;0;24;9;0;$51,271;3060852;882
12/11/2023;regional;regional;3;0;0;0;0;$0;0;0
12/11/2023;website;website;22;0;1;0;0;$0;0;0
12/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
12/11/2023;paid;abm;0;0;0;0;0;$2,883;6471;50
12/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
12/11/2023;paid;paid_search;28;0;3;0;0;$78,871;238756;19730
12/11/2023;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
12/11/2023;content;content;1;0;1;0;0;$0;0;0
12/11/2023;lifecycle;prospect_email;0;0;0;0;0;$0;0;0
12/11/2023;paid;listicle_leadbuy_listing;4;0;0;0;0;$39,588;1060912;534
12/11/2023;social;social;0;0;0;0;0;$0;0;0
12/11/2023;paid;paid_social;58;0;4;0;0;$111,826;9846957;13000
12/11/2023;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
12/11/2023;event;event;2;0;0;0;0;$0;0;0
12/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
12/11/2023;paid;paid_brand_search;8;0;2;1;4;$16,709;19788;1409
12/11/2023;content;webinar;0;0;0;0;0;$0;0;0
11/11/2023;paid;paid_search;45;0;0;4;0;$51,217;208404;7740
11/11/2023;social;social;2;0;0;0;0;$0;0;0
11/11/2023;lifecycle;prospect_email;2;0;0;0;0;$0;0;0
11/11/2023;paid;listicle_leadbuy_listing;0;0;0;0;0;$32,451;501384;283
11/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
11/11/2023;website;website;18;0;3;0;0;$0;0;0
11/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
11/11/2023;content;content;0;0;0;0;0;$0;0;0
11/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
11/11/2023;regional;regional;2;0;1;0;0;$0;0;0
11/11/2023;event;event;0;0;0;0;0;$0;0;0
11/11/2023;content;webinar;2;0;0;0;0;$0;0;0
11/11/2023;paid;abm;0;0;0;0;0;$4,416;4732;46
11/11/2023;paid;paid_brand_search;8;0;1;3;0;$8,687;10805;1524
11/11/2023;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
11/11/2023;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
11/11/2023;paid;paid_social;16;0;0;0;0;$109,408;2252426;20362
10/11/2023;lifecycle;customer_braze_communications;3;0;6;0;0;$0;0;0
10/11/2023;content;webinar;6;0;0;0;0;$0;0;0
10/11/2023;paid;abm;0;0;0;0;0;$3,204;9406;34
10/11/2023;content;content;15;0;12;4;0;$0;0;0
10/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
10/11/2023;paid;paid_search;34;0;28;40.5;2;$49,009;472210;23944
10/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
10/11/2023;website;website;62;0;28;2;3;$0;0;0
10/11/2023;lifecycle;prospect_email;19;0;24;1.5;0;$0;0;0
10/11/2023;paid;paid_social;66;0;3;0;0;$157,084;9144926;32782
10/11/2023;regional;regional;26;0;10;1;2;$0;0;0
10/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
10/11/2023;event;event;499;0;6;0;0;$0;0;0
10/11/2023;social;social;2;0;0;0;0;$0;0;0
10/11/2023;paid;paid_brand_search;24;0;24;3;1;$60,732;19738;5750
10/11/2023;paid;paid_sponsorship;34;0;3;0;0;$9,728;4879;374
10/11/2023;paid;listicle_leadbuy_listing;30;0;7;2;1;$19,862;832556;367
09/11/2023;event;event;198;0;14;0;0;$26,160;0;0
09/11/2023;lifecycle;customer_braze_communications;2;0;0;0;0;$0;0;0
09/11/2023;content;content;39;0;14;0;0;$0;0;0
09/11/2023;website;website;18;0;13;0;0;$0;0;0
09/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
09/11/2023;paid;listicle_leadbuy_listing;11;0;42;1;3;$65,920;2148291;742
09/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
09/11/2023;social;social;2;0;0;3;0;$0;0;0
09/11/2023;paid;paid_search;51;0;26;15;0;$187,769;651526;30864
09/11/2023;lifecycle;prospect_email;9;0;4;4;3;$0;0;0
09/11/2023;paid;paid_social;58;0;9;3;0;$154,342;8808170;26994
09/11/2023;content;webinar;3;0;1;0;0;$0;0;0
09/11/2023;paid;paid_sponsorship;6;0;0;0;0;$1,586;3800;8
09/11/2023;regional;regional;32;0;3;1;0;$0;0;0
09/11/2023;paid;abm;0;0;0;0;0;$1,354;2862;56
09/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
09/11/2023;paid;paid_brand_search;60;0;48;17;2.8;$47,173;49216;3522
08/11/2023;paid;paid_social;87;0;20;2;0;$159,778;4632610;41244
08/11/2023;regional;regional;36;0;4;2;1;$63,580;0;0
08/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
08/11/2023;paid;abm;0;0;0;0;0;$2,906;3275;30
08/11/2023;paid;paid_search;84;0;56;22;0;$196,834;352056;15714
08/11/2023;website;website;45;0;39;0;0;$0;0;0
08/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
08/11/2023;paid;paid_brand_search;74;0;60;24;2;$50,161;46956;3329
08/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
08/11/2023;social;social;0;0;0;0;0;$0;0;0
08/11/2023;content;content;8;0;7;2;3;$0;0;0
08/11/2023;content;webinar;4;0;0;0;0;$0;0;0
08/11/2023;lifecycle;prospect_email;8;0;4;2.5;2;$0;0;0
08/11/2023;paid;paid_sponsorship;26;0;0;0;0;$57,826;243158;793
08/11/2023;event;event;10;0;33;1.5;1;$0;0;0
08/11/2023;lifecycle;customer_braze_communications;0;0;3;0;0;$0;0;0
08/11/2023;paid;listicle_leadbuy_listing;22;0;8;2;3;$60,899;2291892;1059
07/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
07/11/2023;content;webinar;2;0;4;0;0;$0;0;0
07/11/2023;paid;abm;0;0;0;0;0;$1,429;8103;99
07/11/2023;lifecycle;prospect_email;20;0;15;5;1;$0;0;0
07/11/2023;content;content;20;0;10;1;0;$0;0;0
07/11/2023;event;event;50;0;24;0;0;$0;0;0
07/11/2023;social;social;3;0;0;0;0;$0;0;0
07/11/2023;paid;paid_sponsorship;30;0;0;0;0;$14,185;7309;1030
07/11/2023;website;website;75;0;63;0;0;$0;0;0
07/11/2023;paid;paid_search;111;0;87;18;3.5;$66,314;226010;15637
07/11/2023;paid;paid_social;105;0;9;6;1.5;$107,711;9262718;13605
07/11/2023;lifecycle;customer_braze_communications;4;0;1;0;0;$0;0;0
07/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
07/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
07/11/2023;paid;listicle_leadbuy_listing;30;0;4;21.9;0;$48,136;2629089;778
07/11/2023;paid;paid_brand_search;26;0;81;8.2;10.5;$49,926;73566;3673
07/11/2023;regional;regional;26;0;18;0;0;$10,968;0;0
06/11/2023;paid;abm;0;0;0;0;0;$1,364;8169;96
06/11/2023;paid;paid_brand_search;70;0;26;21;2;$79,334;23584;10470
06/11/2023;lifecycle;prospect_email;20;0;8;0.5;0;$0;0;0
06/11/2023;paid;paid_social;28;0;11;1;0;$159,859;14640027;43050
06/11/2023;paid;paid_sponsorship;21;0;0;0;0;$36,838;7759;490
06/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
06/11/2023;paid;paid_search;50;0;93;24;2;$122,500;432702;14660
06/11/2023;lifecycle;customer_braze_communications;0;0;2;0;0;$0;0;0
06/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
06/11/2023;paid;listicle_leadbuy_listing;11;0;6;6;0;$71,561;761399;373
06/11/2023;event;event;96;0;42;3;0;$0;0;0
06/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
06/11/2023;social;social;1;0;0;0;0;$0;0;0
06/11/2023;content;content;5;0;2;2;3;$0;0;0
06/11/2023;website;website;42;0;21;0;0;$0;0;0
06/11/2023;content;webinar;2;0;2;0;0;$0;0;0
06/11/2023;regional;regional;22;0;4;0;0;$0;0;0
05/11/2023;content;content;0;0;2;0;0;$0;0;0
05/11/2023;event;event;2;0;0;0;0;$0;0;0
05/11/2023;lifecycle;prospect_email;1;0;0;0;0;$0;0;0
05/11/2023;paid;paid_brand_search;14;0;0;1;0;$19,331;10891;4764
05/11/2023;paid;paid_social;66;0;2;0;0;$36,071;3143470;10769
05/11/2023;content;webinar;0;0;0;0;0;$0;0;0
05/11/2023;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
05/11/2023;regional;regional;0;0;0;0;0;$0;0;0
05/11/2023;paid;paid_search;33;0;0;1;0;$65,608;403344;11919
05/11/2023;paid;abm;0;0;0;0;0;$1,755;1541;22
05/11/2023;social;social;0;0;0;0;0;$0;0;0
05/11/2023;paid;listicle_leadbuy_listing;7;0;0;0;0;$25,175;1217742;720
05/11/2023;website;website;20;0;0;0;0;$0;0;0
05/11/2023;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
05/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
05/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
05/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
04/11/2023;paid;listicle_leadbuy_listing;4;0;2;0;0;$11,249;1120842;201
04/11/2023;content;content;0;0;2;0;0;$0;0;0
04/11/2023;paid;abm;0;0;0;0;0;$2,799;3147;60
04/11/2023;paid;paid_search;24;0;0;0;0;$60,395;337449;9732
04/11/2023;regional;regional;0;0;3;0;0;$0;0;0
04/11/2023;content;webinar;0;0;0;0;0;$0;0;0
04/11/2023;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
04/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
04/11/2023;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
04/11/2023;social;social;3;0;0;0;0;$0;0;0
04/11/2023;lifecycle;prospect_email;3;0;0;0;0;$0;0;0
04/11/2023;paid;paid_brand_search;3;0;0;0;0;$18,607;22562;1503
04/11/2023;event;event;1;0;3;0;0;$0;0;0
04/11/2023;paid;paid_social;48;0;2;0;0;$107,797;3722226;21258
04/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
04/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
04/11/2023;website;website;5;0;6;0;0;$0;0;0
03/11/2023;website;website;60;0;50;1;0;$0;0;0
03/11/2023;social;social;1;0;6;1;0;$0;0;0
03/11/2023;event;event;32;0;8;0;0;$0;0;0
03/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
03/11/2023;content;content;8;0;1;0;0;$0;0;0
03/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
03/11/2023;paid;paid_brand_search;29;0;22;10;0;$27,447;22917;3445
03/11/2023;paid;paid_sponsorship;42;0;2;3;0;$4,540;8586;349
03/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
03/11/2023;lifecycle;customer_braze_communications;6;0;2;0;0;$0;0;0
03/11/2023;regional;regional;54;0;12;0;3;$0;0;0
03/11/2023;paid;paid_search;72;0;69;22.5;4;$116,895;367878;12710
03/11/2023;paid;listicle_leadbuy_listing;39;0;24;10.5;2;$41,597;1314168;324
03/11/2023;paid;abm;0;0;0;0;0;$2,632;5526;14
03/11/2023;paid;paid_social;19;0;30;1;0;$103,015;8798816;13542
03/11/2023;lifecycle;prospect_email;20;0;9;0;0;$0;0;0
03/11/2023;content;webinar;1;0;3;0;0;$0;0;0
02/11/2023;paid;paid_brand_search;26;0;78;9.5;8;$63,526;70389;7880
02/11/2023;paid;abm;0;0;0;0;0;$4,215;6216;28
02/11/2023;paid;paid_search;93;0;69;5.5;0;$143,675;433586;24960
02/11/2023;paid;paid_social;78;0;8;1;0;$49,921;13525029;15677
02/11/2023;event;event;62;0;7;1;0;$0;0;0
02/11/2023;paid;listicle_leadbuy_listing;26;0;22;8;0;$24,466;678652;1149
02/11/2023;content;content;10;0;7;0;1;$0;0;0
02/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
02/11/2023;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
02/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
02/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
02/11/2023;lifecycle;prospect_email;81;0;27;0;0;$0;0;0
02/11/2023;regional;regional;36;0;12;1;0;$0;0;0
02/11/2023;content;webinar;0;0;0;0;0;$0;0;0
02/11/2023;social;social;0;0;0;0;0;$0;0;0
02/11/2023;paid;paid_sponsorship;54;0;0;1;0;$17,024;21927;1030
02/11/2023;website;website;21;0;23;0;0;$0;0;0
01/11/2023;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
01/11/2023;paid;paid_other;0;0;0;0;0;$0;0;0
01/11/2023;paid;paid_sponsorship;17;0;0;0;0;$11,158;5477;1476
01/11/2023;paid;paid_search;80;0;34;18;0;$236,928;215704;38103
01/11/2023;event;event;63;0;8;0;3;$0;0;0
01/11/2023;paid;listicle_leadbuy_listing;20;0;18;2;2;$81,103;1779056;1077
01/11/2023;content;webinar;1;0;0;2;0;$0;0;0
01/11/2023;social;social;3;0;0;0;0;$0;0;0
01/11/2023;paid;paid_brand_search;72;0;66;27.6;2;$59,279;22177;11151
01/11/2023;regional;regional;30;0;2;0;1;$0;0;0
01/11/2023;lifecycle;prospect_email;12;0;12;4.5;0;$0;0;0
01/11/2023;paid;paid_social;29;0;9;6;0;$90,001;4438115;30028
01/11/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
01/11/2023;paid;ooh;0;0;0;0;0;$0;0;0
01/11/2023;paid;abm;0;0;0;0;0;$4,296;6240;129
01/11/2023;content;content;2;0;18;12;6;$0;0;0
01/11/2023;website;website;29;0;32;0;0;$0;0;0
31/10/2023;paid;paid_brand_search;38;0;17;54;27;$87,831;40192;7828
31/10/2023;paid;listicle_leadbuy_listing;32;0;28;7;6;$64,890;2190837;534
31/10/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
31/10/2023;regional;regional;34;0;6;2;1;$0;0;0
31/10/2023;social;social;6;0;0;0;0;$0;0;0
31/10/2023;event;event;960;0;6;8;4.5;$0;0;0
31/10/2023;paid;abm;0;0;0;0;0;$1,461;2498;96
31/10/2023;content;webinar;4;0;8;0;3;$0;0;0
31/10/2023;content;content;10;0;20;8;0;$0;0;0
31/10/2023;paid;paid_sponsorship;6;0;0;0;0;$3,179;0;0
31/10/2023;paid;paid_other;0;0;0;0;0;$0;0;0
31/10/2023;lifecycle;customer_braze_communications;6;0;0;0;0;$0;0;0
31/10/2023;paid;ooh;0;0;0;0;0;$0;0;0
31/10/2023;paid;paid_search;50;0;48;66;11;$172,124;471602;13863
31/10/2023;paid;paid_social;74;0;18;11;0;$125,017;11404046;20681
31/10/2023;website;website;75;0;34;1.5;0;$0;0;0
31/10/2023;lifecycle;prospect_email;36;0;14;12;0;$0;0;0
30/10/2023;paid;listicle_leadbuy_listing;36;0;36;21;3;$49,797;809758;231
30/10/2023;paid;paid_other;0;0;0;0;0;$0;0;0
30/10/2023;paid;paid_brand_search;33;0;28;70.5;16;$94,774;61236;8466
30/10/2023;website;website;25;0;20;1;0;$0;0;0
30/10/2023;social;social;6;0;0;1;0;$0;0;0
30/10/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
30/10/2023;paid;abm;0;0;0;0;0;$3,986;3215;102
30/10/2023;paid;ooh;0;0;0;0;0;$0;0;0
30/10/2023;content;content;11;0;10;7.6;0;$0;0;0
30/10/2023;lifecycle;prospect_email;33;0;18;3;3;$0;0;0
30/10/2023;paid;paid_search;36;0;50;20;5;$78,442;258362;47649
30/10/2023;regional;regional;51;0;10;2;1;$0;0;0
30/10/2023;content;webinar;6;0;0;1;0;$0;0;0
30/10/2023;event;event;54;0;18;3;3;$0;0;0
30/10/2023;paid;paid_sponsorship;27;0;0;0;0;$11,546;383247;116
30/10/2023;paid;paid_social;90;0;16;4;3;$184,531;16950666;42564
30/10/2023;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
29/10/2023;paid;paid_other;0;0;0;0;0;$0;0;0
29/10/2023;paid;paid_search;30;0;3;3;3;$76,487;287842;10848
29/10/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
29/10/2023;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
29/10/2023;event;event;1;0;0;0;0;$0;0;0
29/10/2023;content;webinar;0;0;0;0;0;$0;0;0
29/10/2023;website;website;8;0;0;0;0;$0;0;0
29/10/2023;paid;paid_brand_search;10;0;0;1;0;$13,015;16466;5514
29/10/2023;paid;paid_sponsorship;8;0;0;0;0;$273;255600;54
29/10/2023;paid;ooh;0;0;0;0;0;$0;0;0
29/10/2023;paid;paid_social;48;0;0;0;0;$83,681;3695212;15051
29/10/2023;paid;abm;0;0;0;0;0;$1,974;8691;96
29/10/2023;content;content;12;0;0;0;0;$0;0;0
29/10/2023;lifecycle;prospect_email;1;0;0;0;0;$0;0;0
29/10/2023;regional;regional;0;0;0;0;0;$39,420;0;0
29/10/2023;social;social;0;0;0;0;0;$0;0;0
29/10/2023;paid;listicle_leadbuy_listing;6;0;0;0;0;$20,460;1469850;438
28/10/2023;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
28/10/2023;paid;paid_brand_search;6;0;0;0;0;$28,210;21705;2972
28/10/2023;paid;ooh;0;0;0;0;0;$0;0;0
28/10/2023;website;website;11;0;0;0;0;$0;0;0
28/10/2023;event;event;2;0;0;0;0;$0;0;0
28/10/2023;content;content;4;0;0;0;0;$0;0;0
28/10/2023;paid;listicle_leadbuy_listing;0;0;0;0;0;$25,402;1432041;357
28/10/2023;regional;regional;6;0;0;0;0;$0;0;0
28/10/2023;lifecycle;prospect_email;2;0;0;0;0;$0;0;0
28/10/2023;content;webinar;0;0;0;0;0;$0;0;0
28/10/2023;paid;paid_social;30;0;0;0;0;$80,960;7773585;35343
28/10/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
28/10/2023;social;social;6;0;0;0;0;$0;0;0
28/10/2023;paid;paid_sponsorship;24;0;0;0;0;$604;178522;120
28/10/2023;paid;paid_search;22;0;2;0;0;$35,883;234340;26601
28/10/2023;paid;paid_other;0;0;0;0;0;$0;0;0
28/10/2023;paid;abm;0;0;0;0;0;$1,946;3094;34
27/10/2023;paid;paid_search;42;0;56;39;0;$134,589;389682;27042
27/10/2023;regional;regional;42;0;12;0;0;$0;0;0
27/10/2023;social;social;2;0;0;0;0;$0;0;0
27/10/2023;paid;ooh;0;0;0;0;0;$0;0;0
27/10/2023;paid;abm;0;0;0;0;0;$2,537;10014;78
27/10/2023;event;event;1563;0;4;2;0;$0;0;0
27/10/2023;lifecycle;prospect_email;39;0;9;3;0;$0;0;0
27/10/2023;paid;paid_other;0;0;0;0;0;$0;0;0
27/10/2023;website;website;52;0;30;0;0;$0;0;0
27/10/2023;paid;paid_sponsorship;80;0;2;0;0;$15,154;313050;223
27/10/2023;paid;paid_brand_search;40;0;72;13.5;4;$74,842;39318;6508
27/10/2023;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
27/10/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
27/10/2023;paid;paid_social;19;0;7;9;1;$171,976;4523099;57210
27/10/2023;content;webinar;0;0;1;0;0;$0;0;0
27/10/2023;content;content;15;0;8;5.4;2.4;$0;0;0
27/10/2023;paid;listicle_leadbuy_listing;14;0;24;9.5;0;$51,958;2183847;458
26/10/2023;lifecycle;prospect_email;22;0;12;2;0;$0;0;0
26/10/2023;lifecycle;customer_braze_communications;3;0;2;0;0;$0;0;0
26/10/2023;social;social;0;0;2;2;0;$0;0;0
26/10/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
26/10/2023;paid;abm;2;0;0;0;0;$1,942;4310;27
26/10/2023;paid;paid_brand_search;81;0;81;15;6;$30,261;33064;3172
26/10/2023;content;webinar;15;0;9;0;0;$0;0;0
26/10/2023;paid;ooh;0;0;0;0;0;$0;0;0
26/10/2023;regional;regional;22;0;5;3;0;$6,358;0;0
26/10/2023;paid;paid_search;129;0;48;18;1.5;$197,330;616140;29246
26/10/2023;paid;listicle_leadbuy_listing;13;0;13;4;0;$66,063;2395164;946
26/10/2023;event;event;31;0;24;0;0;$0;0;0
26/10/2023;paid;paid_social;35;0;4;2;0;$170,278;13091607;14188
26/10/2023;website;website;24;0;18;0;0;$0;0;0
26/10/2023;content;content;10;0;24;2;0;$0;0;0
26/10/2023;paid;paid_other;0;0;0;0;0;$0;0;0
26/10/2023;paid;paid_sponsorship;4;0;2;0;0;$253;376818;153
25/10/2023;paid;paid_social;24;0;5;2;0;$169,887;4601800;35802
25/10/2023;content;webinar;3;0;0;0;0;$0;0;0
25/10/2023;lifecycle;customer_braze_communications;3;0;2;0;0;$0;0;0
25/10/2023;paid;paid_search;92;0;81;31.5;8;$74,819;425690;47949
25/10/2023;paid;listicle_leadbuy_listing;54;0;26;12;0;$24,640;801650;1347
25/10/2023;paid;ooh;0;0;0;0;0;$0;0;0
25/10/2023;paid;paid_other;0;0;0;0;0;$0;0;0
25/10/2023;paid;paid_sponsorship;9;0;1;0;0;$610;254432;234
25/10/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
25/10/2023;regional;regional;48;0;16;0;0;$0;0;0
25/10/2023;paid;paid_brand_search;34;0;72;13;3.3;$61,704;20367;7072
25/10/2023;website;website;124;0;38;0;0;$0;0;0
25/10/2023;content;content;18;0;4;2;0;$0;0;0
25/10/2023;lifecycle;prospect_email;24;0;9;0;0;$0;0;0
25/10/2023;paid;abm;0;0;0;0;0;$979;2354;96
25/10/2023;social;social;6;0;2;0;0;$0;0;0
25/10/2023;event;event;1380;0;27;0.5;0;$0;0;0
24/10/2023;content;content;21;0;8;0.6;0;$0;0;0
24/10/2023;event;event;645;0;12;6;0;$0;0;0
24/10/2023;content;webinar;0;0;2;2;0;$0;0;0
24/10/2023;paid;paid_other;0;0;0;0;0;$0;0;0
24/10/2023;website;website;36;0;17;0.6;0.3;$0;0;0
24/10/2023;paid;listicle_leadbuy_listing;38;0;24;2;0;$46,747;1668478;434
24/10/2023;regional;regional;14;0;24;9;0;$0;0;0
24/10/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
24/10/2023;paid;paid_search;72;0;54;21;0;$133,842;656028;18675
24/10/2023;lifecycle;prospect_email;25;0;7;3;0;$0;0;0
24/10/2023;paid;ooh;0;0;0;0;0;$0;0;0
24/10/2023;paid;paid_brand_search;72;0;29;26.6;4;$100,024;47498;6878
24/10/2023;social;social;3;0;0;0;0;$0;0;0
24/10/2023;lifecycle;customer_braze_communications;6;0;2;0;0;$0;0;0
24/10/2023;paid;paid_social;44;0;4;3;0;$53,598;12704187;51957
24/10/2023;paid;abm;2;0;0;0;0;$976;6546;76
24/10/2023;paid;paid_sponsorship;9;0;0;0;0;$9,046;446208;189
23/10/2023;content;content;20;0;16;5;2.5;$0;0;0
23/10/2023;paid;paid_social;69;0;9;3;0;$151,743;4193605;32864
23/10/2023;lifecycle;customer_braze_communications;3;0;0;0;0;$0;0;0
23/10/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
23/10/2023;social;social;2;0;4;0;0;$0;0;0
23/10/2023;regional;regional;20;0;20;6;0;$0;0;0
23/10/2023;paid;paid_brand_search;75;0;29;11.5;12;$117,362;78186;3657
23/10/2023;paid;abm;0;0;0;0;0;$1,872;1864;23
23/10/2023;website;website;75;0;20;0;0;$0;0;0
23/10/2023;paid;ooh;0;0;0;0;0;$0;0;0
23/10/2023;lifecycle;prospect_email;45;0;10;0;2;$0;0;0
23/10/2023;content;webinar;3;0;4;0;0;$0;0;0
23/10/2023;paid;paid_other;0;0;0;0;0;$0;0;0
23/10/2023;paid;paid_sponsorship;2;0;0;0;0;$528;324069;54
23/10/2023;paid;listicle_leadbuy_listing;20;0;14;4;0;$46,258;765059;416
23/10/2023;event;event;147;0;18;3;0;$0;0;0
23/10/2023;paid;paid_search;40;0;33;6;2.1;$164,628;575157;33440
22/10/2023;event;event;6;0;0;1;3;$0;0;0
22/10/2023;paid;listicle_leadbuy_listing;2;0;0;0;0;$31,124;1289616;440
22/10/2023;social;social;4;0;0;0;0;$0;0;0
22/10/2023;paid;paid_social;20;0;0;0;0;$34,526;2755854;32712
22/10/2023;paid;paid_search;14;0;0;0;0;$19,390;90765;32295
22/10/2023;paid;abm;0;0;0;0;0;$718;1707;57
22/10/2023;content;webinar;0;0;0;0;0;$0;0;0
22/10/2023;paid;paid_awareness;0;0;0;0;0;$0;0;0
22/10/2023;paid;paid_brand_search;10;0;0;2;0;$26,278;10783;1490
22/10/2023;website;website;6;0;0;0;0;$0;0;0
22/10/2023;regional;regional;6;0;0;0;0;$0;0;0
22/10/2023;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
22/10/2023;paid;paid_other;0;0;0;0;0;$0;0;0
22/10/2023;paid;ooh;0;0;0;0;0;$0;0;0
22/10/2023;paid;paid_sponsorship;0;0;0;0;0;$528;400455;52
22/10/2023;content;content;9;0;0;0;0;$0;0;0
22/10/2023;lifecycle;prospect_email;1;0;0;0;0;$0;0;0
21/10/2023;paid;abm;0;0;0;0;0;$2,213;2286;26
21/10/2023;paid;paid_brand_search;18;0;0;0;0;$11,079;30447;4071
21/10/2023;content;webinar;0;0;0;0;0;$0;0;0
21/10/2023;paid;listicle_leadbuy_listing;10;0;0;0;0;$10,537;1305975;476
